group,id,material,initial_count,final_count,initial_sum_y,final_sum_y
native-expanded,089-Coal-Salt-packed-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,089-Coal-Salt-packed-32-baseline-w32-s00,Salt,1024,1024,114176,114176
native-expanded,089-Coal-Salt-packed-32-baseline-w32-s00,Coal,512,512,44800,44800
native-expanded,089-Coal-Salt-packed-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,089-Coal-Salt-packed-32-baseline-w32-s01,Salt,1024,1024,121344,121344
native-expanded,089-Coal-Salt-packed-32-baseline-w32-s01,Coal,512,512,48384,48384
native-expanded,089-Coal-Salt-packed-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,089-Coal-Salt-packed-32-baseline-w32-s02,Salt,1024,1024,128512,128512
native-expanded,089-Coal-Salt-packed-32-baseline-w32-s02,Coal,512,512,51968,51968
native-expanded,089-Coal-Salt-packed-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,089-Coal-Salt-packed-32-baseline-w32-s03,Salt,1024,1024,115200,115200
native-expanded,089-Coal-Salt-packed-32-baseline-w32-s03,Coal,512,512,45312,45312
native-expanded,089-Coal-Salt-packed-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,089-Coal-Salt-packed-32-baseline-w32-s04,Salt,1024,1024,122368,122368
native-expanded,089-Coal-Salt-packed-32-baseline-w32-s04,Coal,512,512,48896,48896
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s00,Sodium,1024,1024,114176,97792
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s00,Coal,512,512,44800,61184
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s01,Sodium,1024,1024,121344,104960
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s01,Coal,512,512,48384,64768
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s02,Sodium,1024,1024,128512,112128
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s02,Coal,512,512,51968,68352
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s03,Sodium,1024,1024,115200,98816
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s03,Coal,512,512,45312,61696
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s04,Sodium,1024,1024,122368,105984
native-expanded,090-Coal-Sodium-packed-32-baseline-w32-s04,Coal,512,512,48896,65280
native-expanded,091-Coal-Gunpowder-packed-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,091-Coal-Gunpowder-packed-32-baseline-w32-s00,Gunpowder,1024,1024,114176,114176
native-expanded,091-Coal-Gunpowder-packed-32-baseline-w32-s00,Coal,512,512,44800,44800
native-expanded,091-Coal-Gunpowder-packed-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,091-Coal-Gunpowder-packed-32-baseline-w32-s01,Gunpowder,1024,1024,121344,121344
native-expanded,091-Coal-Gunpowder-packed-32-baseline-w32-s01,Coal,512,512,48384,48384
native-expanded,091-Coal-Gunpowder-packed-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,091-Coal-Gunpowder-packed-32-baseline-w32-s02,Gunpowder,1024,1024,128512,128512
native-expanded,091-Coal-Gunpowder-packed-32-baseline-w32-s02,Coal,512,512,51968,51968
native-expanded,091-Coal-Gunpowder-packed-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,091-Coal-Gunpowder-packed-32-baseline-w32-s03,Gunpowder,1024,1024,115200,115200
native-expanded,091-Coal-Gunpowder-packed-32-baseline-w32-s03,Coal,512,512,45312,45312
native-expanded,091-Coal-Gunpowder-packed-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,091-Coal-Gunpowder-packed-32-baseline-w32-s04,Gunpowder,1024,1024,122368,122368
native-expanded,091-Coal-Gunpowder-packed-32-baseline-w32-s04,Coal,512,512,48896,48896
native-expanded,092-Coal-Rust-packed-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,092-Coal-Rust-packed-32-baseline-w32-s00,Coal,512,512,44800,44800
native-expanded,092-Coal-Rust-packed-32-baseline-w32-s00,Rust,1024,1024,114176,114176
native-expanded,092-Coal-Rust-packed-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,092-Coal-Rust-packed-32-baseline-w32-s01,Coal,512,512,48384,48384
native-expanded,092-Coal-Rust-packed-32-baseline-w32-s01,Rust,1024,1024,121344,121344
native-expanded,092-Coal-Rust-packed-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,092-Coal-Rust-packed-32-baseline-w32-s02,Coal,512,512,51968,51968
native-expanded,092-Coal-Rust-packed-32-baseline-w32-s02,Rust,1024,1024,128512,128512
native-expanded,092-Coal-Rust-packed-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,092-Coal-Rust-packed-32-baseline-w32-s03,Coal,512,512,45312,45312
native-expanded,092-Coal-Rust-packed-32-baseline-w32-s03,Rust,1024,1024,115200,115200
native-expanded,092-Coal-Rust-packed-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,092-Coal-Rust-packed-32-baseline-w32-s04,Coal,512,512,48896,48896
native-expanded,092-Coal-Rust-packed-32-baseline-w32-s04,Rust,1024,1024,122368,122368
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s00,Stone,1024,1024,114176,97792
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s00,Rust,512,512,44800,61184
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s01,Stone,1024,1024,121344,104960
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s01,Rust,512,512,48384,64768
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s02,Stone,1024,1024,128512,112128
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s02,Rust,512,512,51968,68352
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s03,Stone,1024,1024,115200,98816
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s03,Rust,512,512,45312,61696
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s04,Stone,1024,1024,122368,105984
native-expanded,093-Rust-Stone-packed-32-baseline-w32-s04,Rust,512,512,48896,65280
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s00,Dust,1024,1024,114176,97792
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s00,Rust,512,512,44800,61184
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s01,Dust,1024,1024,121344,104960
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s01,Rust,512,512,48384,64768
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s02,Dust,1024,1024,128512,112128
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s02,Rust,512,512,51968,68352
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s03,Dust,1024,1024,115200,98816
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s03,Rust,512,512,45312,61696
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s04,Dust,1024,1024,122368,105984
native-expanded,094-Rust-Dust-packed-32-baseline-w32-s04,Rust,512,512,48896,65280
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s00,Seed,1024,1024,114176,97792
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s00,Rust,512,512,44800,61184
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s01,Seed,1024,1024,121344,104960
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s01,Rust,512,512,48384,64768
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s02,Seed,1024,1024,128512,112128
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s02,Rust,512,512,51968,68352
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s03,Seed,1024,1024,115200,98816
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s03,Rust,512,512,45312,61696
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s04,Seed,1024,1024,122368,105984
native-expanded,095-Rust-Seed-packed-32-baseline-w32-s04,Rust,512,512,48896,65280
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s00,Salt,1024,1024,114176,97792
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s00,Rust,512,512,44800,61184
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s01,Salt,1024,1024,121344,104960
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s01,Rust,512,512,48384,64768
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s02,Salt,1024,1024,128512,112128
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s02,Rust,512,512,51968,68352
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s03,Salt,1024,1024,115200,98816
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s03,Rust,512,512,45312,61696
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s04,Salt,1024,1024,122368,105984
native-expanded,096-Rust-Salt-packed-32-baseline-w32-s04,Rust,512,512,48896,65280
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s00,Sodium,1024,1024,114176,97792
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s00,Rust,512,512,44800,61184
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s01,Sodium,1024,1024,121344,104960
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s01,Rust,512,512,48384,64768
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s02,Sodium,1024,1024,128512,112128
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s02,Rust,512,512,51968,68352
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s03,Sodium,1024,1024,115200,98816
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s03,Rust,512,512,45312,61696
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s04,Sodium,1024,1024,122368,105984
native-expanded,097-Rust-Sodium-packed-32-baseline-w32-s04,Rust,512,512,48896,65280
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s00,Gunpowder,1024,1024,114176,97792
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s00,Rust,512,512,44800,61184
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s01,Gunpowder,1024,1024,121344,104960
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s01,Rust,512,512,48384,64768
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s02,Gunpowder,1024,1024,128512,112128
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s02,Rust,512,512,51968,68352
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s03,Gunpowder,1024,1024,115200,98816
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s03,Rust,512,512,45312,61696
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s04,Gunpowder,1024,1024,122368,105984
native-expanded,098-Rust-Gunpowder-packed-32-baseline-w32-s04,Rust,512,512,48896,65280
native-expanded,099-Rust-Coal-packed-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,099-Rust-Coal-packed-32-baseline-w32-s00,Coal,1024,1024,114176,97792
native-expanded,099-Rust-Coal-packed-32-baseline-w32-s00,Rust,512,512,44800,61184
native-expanded,099-Rust-Coal-packed-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,099-Rust-Coal-packed-32-baseline-w32-s01,Coal,1024,1024,121344,104960
native-expanded,099-Rust-Coal-packed-32-baseline-w32-s01,Rust,512,512,48384,64768
native-expanded,099-Rust-Coal-packed-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,099-Rust-Coal-packed-32-baseline-w32-s02,Coal,1024,1024,128512,112128
native-expanded,099-Rust-Coal-packed-32-baseline-w32-s02,Rust,512,512,51968,68352
native-expanded,099-Rust-Coal-packed-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,099-Rust-Coal-packed-32-baseline-w32-s03,Coal,1024,1024,115200,98816
native-expanded,099-Rust-Coal-packed-32-baseline-w32-s03,Rust,512,512,45312,61696
native-expanded,099-Rust-Coal-packed-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,099-Rust-Coal-packed-32-baseline-w32-s04,Coal,1024,1024,122368,105984
native-expanded,099-Rust-Coal-packed-32-baseline-w32-s04,Rust,512,512,48896,65280
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s00,Sand,512,512,44800,61184
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s00,Dust,931,931,103808,90262
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s01,Sand,512,512,48384,64768
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s01,Dust,931,931,110334,96779
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s02,Sand,512,512,51968,68352
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s02,Dust,931,931,116827,103296
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s03,Sand,512,512,45312,61696
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s03,Dust,931,931,104727,91193
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s04,Sand,512,512,48896,65280
native-expanded,100-Sand-Dust-holes-32-baseline-w32-s04,Dust,931,931,111253,97710
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s00,Sand,512,512,44800,61184
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s00,Dust,912,912,103200,88608
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s01,Sand,512,512,48384,64768
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s01,Dust,912,912,109584,94992
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s02,Sand,512,512,51968,68352
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s02,Dust,912,912,115968,101376
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s03,Sand,512,512,45312,61696
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s03,Dust,912,912,104112,89520
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s04,Sand,512,512,48896,65280
native-expanded,101-Sand-Dust-slope-32-baseline-w32-s04,Dust,912,912,110496,95904
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s00,Sand,512,512,44800,61184
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s00,Dust,896,896,101696,87360
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s01,Sand,512,512,48384,64768
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s01,Dust,896,896,107968,93632
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s02,Sand,512,512,51968,68352
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s02,Dust,896,896,114240,99904
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s03,Sand,512,512,45312,61696
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s03,Dust,896,896,102592,88256
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s04,Sand,512,512,48896,65280
native-expanded,102-Sand-Dust-unsupported-32-baseline-w32-s04,Dust,896,896,108864,94528
native-expanded,103-Sand-Dust-granular-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,103-Sand-Dust-granular-32-baseline-w32-s00,Sand,512,512,44800,61184
native-expanded,103-Sand-Dust-granular-32-baseline-w32-s00,Dust,1024,1024,114176,97792
native-expanded,103-Sand-Dust-granular-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,103-Sand-Dust-granular-32-baseline-w32-s01,Sand,512,512,48384,64768
native-expanded,103-Sand-Dust-granular-32-baseline-w32-s01,Dust,1024,1024,121344,104960
native-expanded,103-Sand-Dust-granular-32-baseline-w32-s02,Wall,350,350,24850,24850
native-expanded,103-Sand-Dust-granular-32-baseline-w32-s02,Sand,512,512,51968,68352
native-expanded,103-Sand-Dust-granular-32-baseline-w32-s02,Dust,1024,1024,128512,112128
native-expanded,103-Sand-Dust-granular-32-baseline-w32-s03,Wall,324,324,20898,20898
native-expanded,103-Sand-Dust-granular-32-baseline-w32-s03,Sand,512,512,45312,61696
native-expanded,103-Sand-Dust-granular-32-baseline-w32-s03,Dust,1024,1024,115200,98816
native-expanded,103-Sand-Dust-granular-32-baseline-w32-s04,Wall,338,338,22984,22984
native-expanded,103-Sand-Dust-granular-32-baseline-w32-s04,Sand,512,512,48896,65280
native-expanded,103-Sand-Dust-granular-32-baseline-w32-s04,Dust,1024,1024,122368,105984
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s00,Wall,322,322,20608,20608
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s00,Sand,931,931,103808,90710
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s00,Stone,512,512,44800,60736
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s01,Wall,336,336,22680,22680
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s01,Sand,931,931,110334,97774
native-expanded,104-Stone-Sand-holes-32-baseline-w32-s01,Stone,512,512,48384,63772
