group,id,top,bottom,layout,seed,workers,variant,ticks,breakthrough,swaps,conversions,initial_water_mass,final_water_mass,chunk_allocations,max_cores,histogram_used,tick_us_p95,sha256
native-expanded,024-Paste-Dust-packed-32-baseline-w32-s03,20,14,packed,3,1,baseline,1800,32,16384,0,0,0,0,3,23,1.4,59f312d16b4daa4bc76c21fd0965686bec1be1d95053bb16233650f548aa2a68
native-expanded,024-Paste-Dust-packed-32-baseline-w32-s04,20,14,packed,4,1,baseline,1800,32,16384,0,0,0,0,3,23,1.2,1e3e6487851b4d24c84160837cc50bf3ca6e06c7a05e2608ce9ef632e9f8f014
native-expanded,025-Dust-Paste-packed-32-baseline-w32-s00,14,20,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,18,1,787baf265dcf07c9d4d7ccd6fd850840e664459c4f7cff1891b6e2567368dbea
native-expanded,025-Dust-Paste-packed-32-baseline-w32-s01,14,20,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,18,0.7,44436571442bfe192aad3b57a18bf72b5a631629be16f7b2bdb11e951455c6fc
native-expanded,025-Dust-Paste-packed-32-baseline-w32-s02,14,20,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,18,0.7,777c79fae58406e84c253d6b10ad8255aee2fd4cc6381286b6d68a4917498c43
native-expanded,025-Dust-Paste-packed-32-baseline-w32-s03,14,20,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,18,1.2,721dbb8915bc7fe28410c47689714afd79e4523e334254cad7f20765dbe62864
native-expanded,025-Dust-Paste-packed-32-baseline-w32-s04,14,20,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,18,1.2,572416e5dcbaa8ce30c0279e506eca44ae064fb80e8a75a9c3f40462824aa9d1
native-expanded,026-Lava-Sand-packed-32-baseline-w32-s00,8,2,packed,0,1,baseline,1800,32,16384,0,0,0,0,6,23,1,9e38a8919390fa9507df59bd82b49dd75bf8e6481656cb0d2a913a06de88ea50
native-expanded,026-Lava-Sand-packed-32-baseline-w32-s01,8,2,packed,1,1,baseline,1800,32,16384,0,0,0,0,3,23,1.1,43fe1ff04c9dadfc839fcc48bf30b9a36096949c395e0ed13b1748be9f76a4ec
native-expanded,026-Lava-Sand-packed-32-baseline-w32-s02,8,2,packed,2,1,baseline,1800,32,16384,0,0,0,0,3,23,1.3,a51c16f3b3177be47eaaae52cf76e60c8696d33478d59252ac74eb1d0e4653f3
native-expanded,026-Lava-Sand-packed-32-baseline-w32-s03,8,2,packed,3,1,baseline,1800,32,16384,0,0,0,0,3,23,2,1270108f3b4424243ea3366c4a5421f0dd046d5405c3a917f2a5499fdbe7e8fa
native-expanded,026-Lava-Sand-packed-32-baseline-w32-s04,8,2,packed,4,1,baseline,1800,32,16384,0,0,0,0,3,23,1,a2d5de315b9da4c13984cb2633171c23cb60a7966a35f70f0f7921d965b760c5
native-expanded,027-Sand-Lava-packed-32-baseline-w32-s00,2,8,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,18,0.7,ab8a1873584cc9f6f5905cfd04910c37aab484634271d0bc79f39b10bf329eca
native-expanded,027-Sand-Lava-packed-32-baseline-w32-s01,2,8,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,18,1.2,84d44ed49420ee5b96fa14fdeb5d4b56a9ae4ebcdbedb49b64d774bfa93ad035
native-expanded,027-Sand-Lava-packed-32-baseline-w32-s02,2,8,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,18,1.3,9eefc2504940d92e382d8510b80a1d0b50e99287148c12ac61aeed714b6be65c
native-expanded,027-Sand-Lava-packed-32-baseline-w32-s03,2,8,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,18,1.4,210f6578d0ee44be1c2074f6de772b544c659ee5784bca7dac459cffc4dcac03
native-expanded,027-Sand-Lava-packed-32-baseline-w32-s04,2,8,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,18,0.7,ba6558f0d6df040254b4f1b116692bc8a3f3d83dc28c91485366e87588216111
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s00,8,14,packed,0,1,baseline,1800,32,17086,3068,0,0,0,6,70,623.6,3014516da06a7f220c3ef351328dfde9572d40a843ffe0b5985efb12d8b20260
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s01,8,14,packed,1,1,baseline,1800,32,17097,3068,0,0,0,3,69,479.3,536d6987ea03b3a87b2288546f1edb64bfee5ee965eeb073abd2207be35ae1fb
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s02,8,14,packed,2,1,baseline,1800,32,17172,3068,0,0,0,3,69,400.1,bee7622b957db4fa51d2fc895c70ad04baa16028da72a2a2abe73505753cc25e
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s03,8,14,packed,3,1,baseline,1800,32,17138,3069,0,0,0,3,68,404.7,ecbf8a2864d4b428e25b1c20b703708fc1edd016b35d833e6498ab1d51154677
native-expanded,028-Lava-Dust-packed-32-baseline-w32-s04,8,14,packed,4,1,baseline,1800,32,17100,3069,0,0,0,3,69,380.9,6f598780500be7f7f193dd309f4df1b3e6fb38d6b8f8b43ad371bb4974f7f5f7
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s00,14,8,packed,0,1,baseline,1800,-1,1111,1532,0,0,0,6,49,412.6,1166b8fc732facc27fbbfc07c10861e70ebcf54d090f3e64bdf5239bfb68bac7
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s01,14,8,packed,1,1,baseline,1800,-1,1112,1532,0,0,0,3,49,356.8,a014d7ef3783d380c97f0d326a36cc4f7a0d12127cab099d459ae173fde68893
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s02,14,8,packed,2,1,baseline,1800,-1,1024,1532,0,0,0,3,49,361.1,4c78bb2ca8797f1ae765083ace7bc94cc8028d1370bda1fd09588eda8c866c8c
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s03,14,8,packed,3,1,baseline,1800,-1,1120,1533,0,0,0,3,49,380.3,4217c35bda19c1b470352ac53a931a1fe0668662119fc297b644aad8543f96a3
native-expanded,029-Dust-Lava-packed-32-baseline-w32-s04,14,8,packed,4,1,baseline,1800,-1,1085,1532,0,0,0,3,49,340.9,859c721e939c2ffd973ddb5009e7ae91afa597fafc5a82f0dacd9e597652347d
native-expanded,030-Sand-Wall-packed-32-baseline-w32-s00,2,1,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,6,0.9,aedcaf2598526167ad4a063f49c8bd7427c16c2445e7b55f06eecb7b9c3ee20c
native-expanded,030-Sand-Wall-packed-32-baseline-w32-s01,2,1,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,6,0.7,d0499910cadbd44a1e42db4f32cd3eca432c040140f623a8a65df2f9647fe5fb
native-expanded,030-Sand-Wall-packed-32-baseline-w32-s02,2,1,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,6,1.2,ee23eaf0965f3ea8538f33feeb2bcf70d2c7702b65ab2a7923c03b6926c039b3
native-expanded,030-Sand-Wall-packed-32-baseline-w32-s03,2,1,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,6,0.9,1877089712bee3ad969a2c7265d9a17dde07b4342533c9a4fd75a29f763aad87
native-expanded,030-Sand-Wall-packed-32-baseline-w32-s04,2,1,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,6,0.9,0d886ec5d85f7b69bbb3c2609587c3b2d10208f88a46340ceb9812921eff37d0
native-expanded,031-Mercury-Wall-packed-32-baseline-w32-s00,33,1,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,10,0.7,ced76720891ed539e118eca155e9fa503d6444b98029272e2ebbf7b54f64f8e1
native-expanded,031-Mercury-Wall-packed-32-baseline-w32-s01,33,1,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,10,0.9,6f58b6fd18042fbeadf8522fae6192359ff0aa3e40316917304cd2bd761a669f
native-expanded,031-Mercury-Wall-packed-32-baseline-w32-s02,33,1,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,10,0.7,ef94f173dc0d9de4199e63a2361ca589937f52cc8c0d44bfd53fb3c2189e945f
native-expanded,031-Mercury-Wall-packed-32-baseline-w32-s03,33,1,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,10,1,372404ba7b9afe4f3374c2dc69f56bedc76867f148626a9d2a2b8c593d935d52
native-expanded,031-Mercury-Wall-packed-32-baseline-w32-s04,33,1,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,10,0.9,6ad777d34a8ee34ce18e4f3ee805713f6335aee695ddaca76b946e69a6ddd3db
native-expanded,032-Sand-Concrete-packed-32-baseline-w32-s00,2,31,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,8,0.8,aaef056a38df7556be49ec641fb5c81143de16af530208b3297e3f7d30b0fac9
native-expanded,032-Sand-Concrete-packed-32-baseline-w32-s01,2,31,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,8,1.3,b3cdad773c002e0387e345b4c6acfb672f4f97090def4fede43d5998343e8501
native-expanded,032-Sand-Concrete-packed-32-baseline-w32-s02,2,31,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,8,0.7,98c7b83c6848479874e953d8cc3093d9822ac128a5eeeb44cd28e4d37102fc79
native-expanded,032-Sand-Concrete-packed-32-baseline-w32-s03,2,31,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,8,1.2,3e6d99114e016b2a2ff9c7a8b397ddf4b5eefbb0dc63c5fb90dc1e259b5785c6
native-expanded,032-Sand-Concrete-packed-32-baseline-w32-s04,2,31,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,8,0.7,5f40f82f38b81648dfac1c0fc07bc96eefd58c69b490e731684467d3fd375806
native-expanded,033-Mercury-Concrete-packed-32-baseline-w32-s00,33,31,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,12,0.7,7d6430b4c1bbd1d93e4262b5a7017cd9f152308376e3c61b93d80d5f82ff815d
native-expanded,033-Mercury-Concrete-packed-32-baseline-w32-s01,33,31,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,12,1.2,2eb7a55748475711e8cb44035d8a19a6587b3e366c35ab7bbae562942c50b2c5
native-expanded,033-Mercury-Concrete-packed-32-baseline-w32-s02,33,31,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,12,0.9,3498cb5d7b1b44506eb5cc88ed47d6cd7e6bc5c8be84d76ee7e436488c24738b
native-expanded,033-Mercury-Concrete-packed-32-baseline-w32-s03,33,31,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,12,1.5,ec1dfbbaf4bfd77cad28d272e8ebbc2b70922aa33bb03e2b603dc8480ce51bca
native-expanded,033-Mercury-Concrete-packed-32-baseline-w32-s04,33,31,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,12,2,6d0a526bf54069a1eb4743030bf461dff0d8fdbff48a394022d2c94f5ce43fba
native-expanded,034-Sand-Seed-packed-32-baseline-w32-s00,2,19,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,14,1.7,6e0a701b6cdf369412da4505d0bb54f5b13db516c8ba8a17af2a60e9ad7e9323
native-expanded,034-Sand-Seed-packed-32-baseline-w32-s01,2,19,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,14,0.8,a393b50f25f2f4e4509d4c829e076d34c728d91c558395fc65ca30df0bd1b396
native-expanded,034-Sand-Seed-packed-32-baseline-w32-s02,2,19,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,14,0.9,4260f6ae522eacdca74b47860d9bbd220cac205afdf2d50116b0b1001cb1a88d
native-expanded,034-Sand-Seed-packed-32-baseline-w32-s03,2,19,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,14,0.8,7f1921e4bfde8a8ef0dc9a91522bbef84e538bb5201c31ca68c596a75c807058
native-expanded,034-Sand-Seed-packed-32-baseline-w32-s04,2,19,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,d73add9de4f7380ba3b37b88c4f3005ab9f72ec6ac5e50cdb52bdea337cb4a20
native-expanded,035-Sand-Salt-packed-32-baseline-w32-s00,2,23,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,14,2.6,2c567a047362ac066d0e1d36cc15367a63f2b8d94bbf883d805fb33c10ed4a22
native-expanded,035-Sand-Salt-packed-32-baseline-w32-s01,2,23,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,14,0.7,d3b036f7e9a2e3e0407bd9614bc5e327238892bc6aabbb875560d78ade43c4a8
native-expanded,035-Sand-Salt-packed-32-baseline-w32-s02,2,23,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,14,0.8,2f6bab105fa300c24fb2b131e5fee9f96067f741b8ac2caf6308edefc645b6f0
native-expanded,035-Sand-Salt-packed-32-baseline-w32-s03,2,23,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,acc68ec4c7c706aa88a905ec6b8f424a90d07e0ea096c0e17671c4d8c7f2cfc8
native-expanded,035-Sand-Salt-packed-32-baseline-w32-s04,2,23,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,14,0.7,b3ea9c5ab537f1a98f09317252b86246cdbd4eb084bef002fdefab185ac0851f
native-expanded,036-Sand-Sodium-packed-32-baseline-w32-s00,2,25,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,14,1.4,a6e4eba1420e3329a94c02c62f129bf875ff1f85490d47228cf46819d8cb19b7
native-expanded,036-Sand-Sodium-packed-32-baseline-w32-s01,2,25,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,14,1,1cba71bec8984c3d4a336c76581628571f015b367de70d8994b4cefb08a42164
native-expanded,036-Sand-Sodium-packed-32-baseline-w32-s02,2,25,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,14,0.9,17e47674d98a29af5c741c73889810bcc00c988a69ac80844e7189bcd37092c2
native-expanded,036-Sand-Sodium-packed-32-baseline-w32-s03,2,25,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,14,0.9,c6a158e5c73b5ccd93fd1a1b9b792f4ff09cf021148dd23d47bc469485cf50d7
native-expanded,036-Sand-Sodium-packed-32-baseline-w32-s04,2,25,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,14,1,38fd23760bc3714690ef3c607fb3c84543a58555d9b18f5741e0337a7f99240c
native-expanded,037-Sand-Gunpowder-packed-32-baseline-w32-s00,2,26,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,14,0.9,def4d988239729ffe4fc538c474f932fedfe7f9d50b8e12e4b988887b951d588
native-expanded,037-Sand-Gunpowder-packed-32-baseline-w32-s01,2,26,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,14,1,fd2ef8f8afc3ad99615c48ad4a142729d19ffc3fecb8e5d41af35330119ec810
native-expanded,037-Sand-Gunpowder-packed-32-baseline-w32-s02,2,26,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,5ac7f413c0cdb34bea6e4b38608c06a54d49bdd9a6dc7d6d6f3e6afc576e834a
native-expanded,037-Sand-Gunpowder-packed-32-baseline-w32-s03,2,26,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,14,0.9,596f44efc8d0cdd868bf505f65923edc59293cd5b3c80254ac9edd34071e9230
native-expanded,037-Sand-Gunpowder-packed-32-baseline-w32-s04,2,26,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,14,1.4,5602929f3e529adb870700a1a938c3014e8b105f3f1ea7b3333d8cdbc9a75756
native-expanded,038-Sand-Coal-packed-32-baseline-w32-s00,2,27,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,14,1.3,54287e142aa7d29107011cc5dca76cd636b2c5b9f4eab08f47f016f5dc0cc389
native-expanded,038-Sand-Coal-packed-32-baseline-w32-s01,2,27,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,14,1.5,c46631951d9abf6aec3dd4b953dd24db303ce6cb4eb8ff8fcfe9d40c4de96636
native-expanded,038-Sand-Coal-packed-32-baseline-w32-s02,2,27,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,14,1.7,6f2baf44e237ca13907dddd2970346ea595ed82abedc6d5c0c418b1ecb69e6d2
native-expanded,038-Sand-Coal-packed-32-baseline-w32-s03,2,27,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,14,1.5,04790a1002e57ffa948e4c501ee2f2877d35e9c18de96ff6c40cf57c1d8e30b5
native-expanded,038-Sand-Coal-packed-32-baseline-w32-s04,2,27,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,ea3882c63de8ed8cdeff6422f9a23b8178cffdd8d0ab8f2080c66536a1ef0bf0
native-expanded,039-Stone-Dust-packed-32-baseline-w32-s00,13,14,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,8,2.2,d460ac2ea28e724a9bf9f961ce4870e47365b59ed3599730c8143b94f5aae1a2
native-expanded,039-Stone-Dust-packed-32-baseline-w32-s01,13,14,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,8,1.8,9b2d0d70c41f52a1b88aee320359f661d1696ce4d7a63ae465caca5af53030ed
native-expanded,039-Stone-Dust-packed-32-baseline-w32-s02,13,14,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,8,2.1,8c71c2f61c233918aebd7f4b3f65413fe8cd971a2f14665fae7e043a810c0741
native-expanded,039-Stone-Dust-packed-32-baseline-w32-s03,13,14,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,8,2.2,cb5150ea7d08919353a7cfafcf98ed4279f45623116d06beadc1d9c40eb7ded5
native-expanded,039-Stone-Dust-packed-32-baseline-w32-s04,13,14,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,8,2,6ff985371a43c6392a576021601d208b98d800d343a9aadc66945039b3f45ca1
native-expanded,040-Stone-Seed-packed-32-baseline-w32-s00,13,19,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,8,1.3,2c8dd04e9444d0c0a777cdcc5d4b226a0d498a175ba040fb0bd62803be96b356
native-expanded,040-Stone-Seed-packed-32-baseline-w32-s01,13,19,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,8,1.3,c812ec945c09e6f9f9c2be0da538e7d9669c55b4a1d8dc5a89a223a7a3013bfa
native-expanded,040-Stone-Seed-packed-32-baseline-w32-s02,13,19,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,8,1.5,2c8fd50244074457c05ad08ec498c85504f2e6c4257b5df05a6d19f893d55727
native-expanded,040-Stone-Seed-packed-32-baseline-w32-s03,13,19,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,8,2,b27744c38252121b9fefa0255d168dd5339dfec70d309e613bc2a85f5b513c4e
native-expanded,040-Stone-Seed-packed-32-baseline-w32-s04,13,19,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,8,1.3,cd03818b035ddcf574042d1dbef9a413cacf54c0f43a008e598457c6d289caa9
native-expanded,041-Stone-Salt-packed-32-baseline-w32-s00,13,23,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,8,1.3,3a3e7df7e3b5c7f04819fe7ce68ca369d0ed84226d3031c557ce0f8c39068ab9
native-expanded,041-Stone-Salt-packed-32-baseline-w32-s01,13,23,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,8,1.2,3d6ef163fd8eec0395b77c9ae2bf5f1a7222f1de484aeba1d6e25af03611fa02
native-expanded,041-Stone-Salt-packed-32-baseline-w32-s02,13,23,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,8,1.2,a24f9f53fe4be5c839b9a40f53e3dbc9d5228f224a2141e1664c6e8784ded0b4
native-expanded,041-Stone-Salt-packed-32-baseline-w32-s03,13,23,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,8,1.2,72dd648aa4929da3d084b2367c1d0b1739320dee127510658de20c24135e00ac
native-expanded,041-Stone-Salt-packed-32-baseline-w32-s04,13,23,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,8,1.1,8298666e611d30957366b9440591aec99c4db7c56ec79642c681f0cd501c32e5
native-expanded,042-Stone-Sodium-packed-32-baseline-w32-s00,13,25,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,8,2.2,5d745dab1be8339be5f4a5c4327bdea3a93a34ebff7f2318fa56413e1e46080a
native-expanded,042-Stone-Sodium-packed-32-baseline-w32-s01,13,25,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,8,1.6,19d1584fa621c96013b9202243667ccc82e846b021cb81a3f73fe4dd8262cd96
native-expanded,042-Stone-Sodium-packed-32-baseline-w32-s02,13,25,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,8,1.6,2436344f8674ce7f2d73e3ec0b06c6c699996032b181db6ef279c4b38fc90424
native-expanded,042-Stone-Sodium-packed-32-baseline-w32-s03,13,25,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,8,1.2,c2311b724b0218856088f7e78f9b4891378376c88db1ea8e92f90abdb5a2b37e
native-expanded,042-Stone-Sodium-packed-32-baseline-w32-s04,13,25,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,8,1.2,4d39a67778cfd85aa9a8dc5ad959e2a94e788cfac6b5e8e19dd5c9497c3f1a31
native-expanded,043-Stone-Gunpowder-packed-32-baseline-w32-s00,13,26,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,8,1.2,2c88372bdbeab8530aa9a2eb1662e750adc3e1c56372991f344d1f983ec5dbf6
native-expanded,043-Stone-Gunpowder-packed-32-baseline-w32-s01,13,26,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,8,1.4,4c3cef013a2c2eaaee3f85ebb41fcf45fe0051fc220cb05e591f18fc275339cd
native-expanded,043-Stone-Gunpowder-packed-32-baseline-w32-s02,13,26,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,8,1.3,db04e2458a2759164f3565077e79bc7a04f6fc70e8005e6a3d2d270884ef10a7
native-expanded,043-Stone-Gunpowder-packed-32-baseline-w32-s03,13,26,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,8,1.6,6f85a801ca3b4199683d3ec81b3b294011bc60c719836a492b953ac824889b8f
native-expanded,043-Stone-Gunpowder-packed-32-baseline-w32-s04,13,26,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,8,1.7,32a906ef04ca2c5baf6081c5659675b6d1359dac8e7cad49f6b2883ead85f6cf
native-expanded,044-Stone-Coal-packed-32-baseline-w32-s00,13,27,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,8,1.6,d2601a125b0061fdb11a81829ef0465c3b3274e02e96903b6559d93344604a42
native-expanded,044-Stone-Coal-packed-32-baseline-w32-s01,13,27,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,8,1.8,a8efc4b4d58653d0402d9032c703710fba78206c87b7bbc38f9af818838fa8c0
native-expanded,044-Stone-Coal-packed-32-baseline-w32-s02,13,27,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,8,2.2,2b5a5d15585bc2c5c0462927d592ad057a69da62b89a6b787c3e9efed37ceaad
native-expanded,044-Stone-Coal-packed-32-baseline-w32-s03,13,27,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,8,1.5,9433026dd2d2dd9cd8909332862b5d12253cbb527eeb9a19087322b4980fceda
native-expanded,044-Stone-Coal-packed-32-baseline-w32-s04,13,27,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,8,1.6,b1a60f019f4dc58574357d3c8f9563983697ab211e0480fb1a0891aaa77a7469
native-expanded,045-Stone-Rust-packed-32-baseline-w32-s00,13,29,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,8,1.3,1aa07df06b7383d95864a62348491b302593f0c8e4f39a98c0a0d52ead37ea34
native-expanded,045-Stone-Rust-packed-32-baseline-w32-s01,13,29,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,8,1.4,235faaa6f96cb493d825026169f606d5b1490f03f428f5f6c9d8e0b62a51b0d4
native-expanded,045-Stone-Rust-packed-32-baseline-w32-s02,13,29,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,8,1.2,f585e2acc33efe9e84da5d4881d713c4ddf29f7b3f6470170779864bfabe23d4
native-expanded,045-Stone-Rust-packed-32-baseline-w32-s03,13,29,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,8,1.2,385af554338d6e95aac6b8d9ab963ab252a71680391f477506f4288a3755476b
native-expanded,045-Stone-Rust-packed-32-baseline-w32-s04,13,29,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,8,1,7e838799adea2f7bfb29cd1004cbf30e74d67280ebdd6fbe3ececa47f1eeb253
native-expanded,046-Dust-Stone-packed-32-baseline-w32-s00,14,13,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,10,1,3958155cec4ff42f78965c739c216150cbf9e01da039599b735a289ac5f157c3
native-expanded,046-Dust-Stone-packed-32-baseline-w32-s01,14,13,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,10,0.8,eca18858453ee1c5e8f3f93067ebb30d8ba01e8582d7149f2c1da34d2b564372
native-expanded,046-Dust-Stone-packed-32-baseline-w32-s02,14,13,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,10,1.2,73c24f388f3b90217f0aa5666cb6dc3aa2e9de2ba6a2862912233b9676a4cfb8
native-expanded,046-Dust-Stone-packed-32-baseline-w32-s03,14,13,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,10,1.3,c550df405f3058403ee043f15b7d1bf6091532db28697d9061e7ddadadbcec87
native-expanded,046-Dust-Stone-packed-32-baseline-w32-s04,14,13,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,10,1.3,32b43ebeff40c05d71066d5bafe597631d50e5fb5199989955eeeacbe4f38fa8
native-expanded,047-Dust-Seed-packed-32-baseline-w32-s00,14,19,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,14,1.2,7dbbe6830422c9a447f88d02cefeaa1c5002c144a5063ac12b7087eee716e3d3
native-expanded,047-Dust-Seed-packed-32-baseline-w32-s01,14,19,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,14,0.8,fc56dd26a5e704762881fd502f7ef13b566690fa6b86d1e656a8d756f562e7e5
native-expanded,047-Dust-Seed-packed-32-baseline-w32-s02,14,19,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,908c47eb0cb9ba7c136075d4e8c23a445e57ee8ad1ff2dd71f67d6d15921f199
native-expanded,047-Dust-Seed-packed-32-baseline-w32-s03,14,19,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,14,1.2,e729738beded3a0f56985d714aaf7a9405c971d3dbe4d7802feb61c91e01f7bf
native-expanded,047-Dust-Seed-packed-32-baseline-w32-s04,14,19,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,14,2.1,32477ee502039340ee4ed40c893bf0b9a2cfe6b368dc42cc0fc4199dc8f18c9f
native-expanded,048-Dust-Salt-packed-32-baseline-w32-s00,14,23,packed,0,1,baseline,1800,-1,0,0,0,0,0,6,14,2.4,a1ab202837249668a948eaca81c39946e49cafe44d88909035e691b86ae5c814
native-expanded,048-Dust-Salt-packed-32-baseline-w32-s01,14,23,packed,1,1,baseline,1800,-1,0,0,0,0,0,3,14,1.3,85502c08a6d1d516b6af6d4aa1db8fcd1498379eec3e2265c833fca48feb45b6
native-expanded,048-Dust-Salt-packed-32-baseline-w32-s02,14,23,packed,2,1,baseline,1800,-1,0,0,0,0,0,3,14,1.9,2e06642790a90d503f5c3c2a8cfcb5441f755c21837e1a5c41d11c741badff9c
native-expanded,048-Dust-Salt-packed-32-baseline-w32-s03,14,23,packed,3,1,baseline,1800,-1,0,0,0,0,0,3,14,3,59216e15d8605117a5ea2f2c9790eb50a9f2052a2fc6b1374aab5490aa6fe239
native-expanded,048-Dust-Salt-packed-32-baseline-w32-s04,14,23,packed,4,1,baseline,1800,-1,0,0,0,0,0,3,14,2.2,5b3db6edb797257c8a8c03c9bfa1ae8845d54ab8b30710e0d9227c3242c8f86d
